epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1569866105,09/30/2019 13:55:05 -04:00,5,43.6441,-70.265,04102,Smells like rotten eggs,,
1569981453,10/01/2019 21:57:33 -04:00,2,43.6351,-70.2694,04106,Industrial ,,
1570022572,10/02/2019 09:22:52 -04:00,1,43.6383,-70.2683,04106,,,
1570047912,10/02/2019 16:25:12 -04:00,3,43.6349,-70.2843,04106,,,
1570049905,10/02/2019 16:58:25 -04:00,4,43.6251,-70.3027,04106,Petroleum,,
1570107765,10/03/2019 09:02:45 -04:00,4,43.62,-70.3078,04106,Propane,,
1570134695,10/03/2019 16:31:35 -04:00,5,43.6646,-70.2465,04101,Tank fumes bug light dock horrendous ,This might show east end local ,
1570141506,10/03/2019 18:25:06 -04:00,4,43.6414,-70.2321,04106,,,
1570159900,10/03/2019 23:31:40 -04:00,4,43.6441,-70.2326,04106,,,
1570191896,10/04/2019 08:24:56 -04:00,4,43.6351,-70.2527,04106,Diesel ,Cough ,
1570192830,10/04/2019 08:40:30 -04:00,5,43.6284,-70.2772,04106,,,
1570192916,10/04/2019 08:41:56 -04:00,5,43.6296,-70.2802,04106,,,
1570193016,10/04/2019 08:43:36 -04:00,5,43.6359,-70.2879,04106,,,
1570315904,10/05/2019 18:51:44 -04:00,4,43.6377,-70.2388,04106,Industrial ,Headache,
1570583464,10/08/2019 21:11:04 -04:00,4,43.6239,-70.2899,04106,Petroleum,,
1570589448,10/08/2019 22:50:48 -04:00,4,43.6442,-70.2324,04106,,,
1570625002,10/09/2019 08:43:22 -04:00,3,43.6423,-70.2926,04102,,,
1570706821,10/10/2019 07:27:01 -04:00,4,43.6374,-70.2568,04106,Sewer,,
1570754007,10/10/2019 20:33:27 -04:00,4,43.6361,-70.2872,04106,,,
1570824870,10/11/2019 16:14:30 -04:00,2,43.6242,-70.2701,04106,Oil tanks,,
1571184407,10/15/2019 20:06:47 -04:00,5,43.6418,-70.2907,04106,,,
1571228134,10/16/2019 08:15:34 -04:00,3,43.6327,-70.2542,04106,Oil tank,,
1571228735,10/16/2019 08:25:35 -04:00,4,43.6341,-70.2897,04106,Asphalt or diesel. ,Cough,
1571544374,10/20/2019 00:06:14 -04:00,3,43.6221,-70.2697,04106,,,
1571544412,10/20/2019 00:06:52 -04:00,3,43.623,-70.2699,04106,,,
1571602375,10/20/2019 16:12:55 -04:00,5,43.6361,-70.2554,04106,Sewer ,,
1571679461,10/21/2019 13:37:41 -04:00,2,43.6385,-70.2664,04106,Vehicle exhaust ,,
1571709701,10/21/2019 22:01:41 -04:00,5,43.6332,-70.2601,04106,,,
1571709792,10/21/2019 22:03:12 -04:00,5,43.6333,-70.2646,04106,,,
1571710851,10/21/2019 22:20:51 -04:00,4,43.6264,-70.2773,04106,,,
1571745117,10/22/2019 07:51:57 -04:00,3,43.6355,-70.2914,04106,Diesel,,
1572012350,10/25/2019 10:05:50 -04:00,4,43.6255,-70.277,04106,,,
1572035830,10/25/2019 16:37:10 -04:00,4,43.6223,-70.2723,04106,Rotten Eggs ,,
1572137272,10/26/2019 20:47:52 -04:00,4,43.6425,-70.2346,04106,,,
1572261750,10/28/2019 07:22:30 -04:00,4,43.6383,-70.2933,04102,"Industrial, like hot car oil",,
1572292808,10/28/2019 16:00:08 -04:00,3,43.6466,-70.2913,04102,Petroleum farts,,
1572620184,11/01/2019 10:56:24 -04:00,3,43.6346,-70.2683,04106,Rotten eggs,,
1572706174,11/02/2019 10:49:34 -04:00,3,43.6322,-70.2857,04106,Methane,Stomach upset,
1572706334,11/02/2019 10:52:14 -04:00,3,43.6333,-70.2853,04106,methane/sulphur,Headache,
1572835313,11/03/2019 21:41:53 -05:00,3,43.6417,-70.2334,04106,,,
1572906768,11/04/2019 17:32:48 -05:00,5,43.6413,-70.2878,04106,,,
1572966686,11/05/2019 10:11:26 -05:00,5,43.6404,-70.2865,04106,,,
1573000293,11/05/2019 19:31:33 -05:00,5,43.6417,-70.2901,04106,,,
1573072883,11/06/2019 15:41:23 -05:00,3,43.6364,-70.2691,04106,Petroleum tank fumes,Dizziness ,
1573084267,11/06/2019 18:51:07 -05:00,5,43.6425,-70.2857,04106,,,
1573243643,11/08/2019 15:07:23 -05:00,3,43.6368,-70.2841,04106,Petroleum,,
1573474697,11/11/2019 07:18:17 -05:00,4,43.6253,-70.2912,04106,Diesel,Nose irritated ,
1573820967,11/15/2019 07:29:27 -05:00,1,43.5971,-70.233,04107,,,
1574214148,11/19/2019 20:42:28 -05:00,3,43.6231,-70.2923,04106,Petroleum,,
1574597350,11/24/2019 07:09:10 -05:00,3,43.6329,-70.2854,04106,Oil smell,None,
1574639786,11/24/2019 18:56:26 -05:00,5,43.639,-70.2947,04102,,,
1574648916,11/24/2019 21:28:36 -05:00,5,43.6341,-70.2865,04106,,,
1574737863,11/25/2019 22:11:03 -05:00,3,43.6435,-70.2313,04106,Fuel oil,,
1574768762,11/26/2019 06:46:02 -05:00,5,43.6425,-70.2348,04106,Used to live in Boston. This smells like the Ted Williams tunnel on a hot summer day,,It’s real bad!! Wow I wonder if I’ve just been accepting that smell as normal 
1574852479,11/27/2019 06:01:19 -05:00,3,43.6379,-70.2362,04106,industrial,,
1574856975,11/27/2019 07:16:15 -05:00,4,43.6379,-70.2461,04106,Gas station smell,,
1574857662,11/27/2019 07:27:42 -05:00,5,43.6285,-70.2593,04106,Fuel ,Throat ,
1574858860,11/27/2019 07:47:40 -05:00,3,43.6364,-70.2677,04106,Petroleum fumes,,
1575155393,11/30/2019 18:09:53 -05:00,3,43.6298,-70.2735,04106,Petroleum,,
1575466806,12/04/2019 08:40:06 -05:00,5,43.6297,-70.2596,04106,Fuel ,,
1575466946,12/04/2019 08:42:26 -05:00,3,43.6338,-70.25,04106,Oil,,
1575509049,12/04/2019 20:24:09 -05:00,4,43.634,-70.2451,04106,Burnt tar,Headache ,
1575743074,12/07/2019 13:24:34 -05:00,3,43.631,-70.2734,04106,,,
1575818413,12/08/2019 10:20:13 -05:00,4,43.6415,-70.2332,04106,Smells like oil,Irrational fear of breathing when going outside...,
1575895108,12/09/2019 07:38:28 -05:00,4,43.636,-70.2458,04106,Oil,,
1576173376,12/12/2019 12:56:16 -05:00,4,43.6339,-70.2683,04106,Industrial petroleum tailpipe trash,Throat irritation,
1577101310,12/23/2019 06:41:50 -05:00,4,43.624,-70.2904,04106,Rotten eggs ,Headache,
1577103190,12/23/2019 07:13:10 -05:00,4,43.6424,-70.2338,04106,Strong oil stank,,
1577564650,12/28/2019 15:24:10 -05:00,3,43.6341,-70.2524,04106,Petroleum products,,
1577635214,12/29/2019 11:00:14 -05:00,3,43.6241,-70.2914,04106,,Headache ,
1577667105,12/29/2019 19:51:45 -05:00,5,43.6234,-70.2921,04106,Petroleum,Making the whole house stink,
1577896764,01/01/2020 11:39:24 -05:00,4,43.6291,-70.2943,04106,Petroleum,,
1578977739,01/13/2020 23:55:39 -05:00,3,43.6567,-70.2736,04102,jet fuel emissions or the S. Portland petro facility,,
1579109363,01/15/2020 12:29:23 -05:00,3,43.6264,-70.2946,04106,Petroleum ,Headache ,
1579561694,01/20/2020 18:08:14 -05:00,4,43.6325,-70.2597,04106,"Pungent, oil",,
1582473259,02/23/2020 10:54:19 -05:00,3,43.6296,-70.2622,04106,,,
1582636749,02/25/2020 08:19:09 -05:00,4,43.6357,-70.2855,04106,Petroleum smell,,
1582998784,02/29/2020 12:53:04 -05:00,4,43.6322,-70.2638,04106,Industrial petroleum tanks,"Sore throat, dizziness ",
1583099369,03/01/2020 16:49:29 -05:00,4,43.6339,-70.2869,04106,Petroleum,,
1583113177,03/01/2020 20:39:37 -05:00,3,43.6334,-70.2879,04106,Petroleum,,
1583157477,03/02/2020 08:57:57 -05:00,3,43.65,-70.2702,04102,Hot asphalt,Very unpleasant ,
1583208990,03/02/2020 23:16:30 -05:00,5,43.6351,-70.2447,04106,Burnt tar,"Sore throat, tight chest ",
1583209082,03/02/2020 23:18:02 -05:00,5,43.6335,-70.2442,04106,Burning gas,"Tightness in chest, headache, tightness in throat",
1583237350,03/03/2020 07:09:10 -05:00,3,43.6395,-70.2339,04106,Oil,,
1583240095,03/03/2020 07:54:55 -05:00,4,43.643,-70.2395,04106,Smell of burning rubber ,Throat congestion ,
1583456134,03/05/2020 19:55:34 -05:00,5,43.6331,-70.2861,04106,Petroleum,,
1583491972,03/06/2020 05:52:52 -05:00,4,43.6424,-70.2382,04106,Smells like burning diesel fuel; acrid; permeates my house,Throat and eyes,
1583498973,03/06/2020 07:49:33 -05:00,3,43.6347,-70.2882,04106,Petroleum,,
1583534035,03/06/2020 17:33:55 -05:00,3,43.6328,-70.2821,04106,Petroleum,Nose irritation,
1583640319,03/07/2020 23:05:19 -05:00,5,43.6328,-70.245,04106,Burning tires,"Headache, sore throat, irritated eyes",
1583640371,03/07/2020 23:06:11 -05:00,5,43.6344,-70.2447,04106,Burnt tar,"Sore throat, nausea ",
1583647309,03/08/2020 01:01:49 -05:00,5,43.6339,-70.2468,04106,Burnt tar,"Sore throat, nausea ",
1583793892,03/09/2020 18:44:52 -04:00,3,43.6322,-70.2849,04106,Oil,Nose and lung irritating,
1583799438,03/09/2020 20:17:18 -04:00,4,43.6348,-70.2874,04106,Hydrogen sulfide from oil tanks,,
1583802930,03/09/2020 21:15:30 -04:00,4,43.6342,-70.2859,04106,Petroleum smell,,
1583839819,03/10/2020 07:30:19 -04:00,3,43.6357,-70.2858,04106,,,
1583839833,03/10/2020 07:30:33 -04:00,3,43.6349,-70.2866,04106,Petroleum smell,,
1583841520,03/10/2020 07:58:40 -04:00,5,43.6363,-70.2873,04106,Diesel and toxic fumes,,
1583857321,03/10/2020 12:22:01 -04:00,4,43.6363,-70.2904,04106,Petroleum ,,
1583902254,03/11/2020 00:50:54 -04:00,4,43.6343,-70.2466,04106,Burnt tar,Nausea ,
1583902423,03/11/2020 00:53:43 -04:00,4,43.6325,-70.2446,04106,"Industrial, burning rubber",Headache,
1583922454,03/11/2020 06:27:34 -04:00,5,43.6244,-70.2911,04106,"Petroleum, sulfur",Feel like vomiting ,
1583922616,03/11/2020 06:30:16 -04:00,5,43.6286,-70.292,04106,Oil,Headache nausea ,
1583922875,03/11/2020 06:34:35 -04:00,5,43.623,-70.2917,04106,Oil ,,
1583923167,03/11/2020 06:39:27 -04:00,5,43.6237,-70.2901,04106,Oil ,Headache. Getting worse ,
1584017173,03/12/2020 08:46:13 -04:00,5,43.6292,-70.2914,04106,Oil ,Headache ,
1584059240,03/12/2020 20:27:20 -04:00,5,43.6416,-70.2944,04106,Gas,,
1584199915,03/14/2020 11:31:55 -04:00,3,43.6357,-70.2695,04106,Petroleum tank fumes. Rotten eggs,,
1584217476,03/14/2020 16:24:36 -04:00,4,43.6355,-70.2829,04106,Natural gas smell,,
1584238986,03/14/2020 22:23:06 -04:00,4,43.6254,-70.2938,04106,Smells like oil ,,
1584280134,03/15/2020 09:48:54 -04:00,3,43.6356,-70.285,04106,Petroleum smell,,
1584292936,03/15/2020 13:22:16 -04:00,4,43.6223,-70.2894,04106,Oil,Headache,
1584299669,03/15/2020 15:14:29 -04:00,3,43.6345,-70.2869,04106,Petroleum smell,,
1584369749,03/16/2020 10:42:29 -04:00,3,43.6325,-70.2838,04106,Oil,,
1585217704,03/26/2020 06:15:04 -04:00,4,43.6247,-70.2927,04106,Petroleum ,Headache,
1585239137,03/26/2020 12:12:17 -04:00,3,43.6353,-70.2829,04106,Petroleum smell,,
1585240481,03/26/2020 12:34:41 -04:00,5,43.6312,-70.3075,04106,Petroleum smell,,
1585335161,03/27/2020 14:52:41 -04:00,5,43.6332,-70.2859,04106,Petroleum smell,,
1585364868,03/27/2020 23:07:48 -04:00,4,43.6348,-70.2439,04106,Burnt tar,"Headache, nausea ",
1585570528,03/30/2020 08:15:28 -04:00,5,43.6318,-70.2834,04106,Petroleum,,
1585681803,03/31/2020 15:10:03 -04:00,4,43.6332,-70.284,04106,petroleum ,Nasal irritant,
1585695116,03/31/2020 18:51:56 -04:00,5,43.637,-70.2787,04106,,,
1585745845,04/01/2020 08:57:25 -04:00,3,43.634,-70.2829,04106,Petroleum smell,,
1585841087,04/02/2020 11:24:47 -04:00,3,43.6336,-70.2852,04106,Petroleum smell,,
1585866288,04/02/2020 18:24:48 -04:00,5,43.6303,-70.2702,04106,Asphalt,,
1585939005,04/03/2020 14:36:45 -04:00,4,43.6283,-70.2872,04106,,,
1586004199,04/04/2020 08:43:19 -04:00,4,43.6347,-70.2759,04106,Tar/asphalt,,
1586017388,04/04/2020 12:23:08 -04:00,4,43.6341,-70.2824,04106,Petroleum smell,,
1586209271,04/06/2020 17:41:11 -04:00,4,43.6299,-70.273,04106,"Petroleum and tar, this morning also, and it is windy",,
1586209555,04/06/2020 17:45:55 -04:00,4,43.6293,-70.2739,04106,Tar,,
1586258621,04/07/2020 07:23:41 -04:00,4,43.6302,-70.2595,04106,,,
1586260396,04/07/2020 07:53:16 -04:00,3,43.6346,-70.256,04106,Smells like burning tires ,,
1586260487,04/07/2020 07:54:47 -04:00,4,43.631,-70.2732,04106,"Tar, asphalt",Throat irritation,
1586262839,04/07/2020 08:33:59 -04:00,3,43.631,-70.2818,04106,Oil,,
1586433270,04/09/2020 07:54:30 -04:00,1,43.6335,-70.2772,04106,,,
1586547506,04/10/2020 15:38:26 -04:00,3,43.6312,-70.2706,04106,Petroleum tar,,
1586547552,04/10/2020 15:39:12 -04:00,3,43.6318,-70.2732,04106,,,
1586568259,04/10/2020 21:24:19 -04:00,3,43.6366,-70.2689,04106,Industrial petroleum,,
1586881945,04/14/2020 12:32:25 -04:00,3,43.6353,-70.2711,04106,Industrial petroleum tank fumes ,Headache,
1586955261,04/15/2020 08:54:21 -04:00,4,43.6332,-70.2736,04106,Tar,,
1587005633,04/15/2020 22:53:53 -04:00,4,43.6332,-70.2437,04106,Burnt tar,nausea ,
1587013636,04/16/2020 01:07:16 -04:00,5,43.6347,-70.2466,04106,Burnt tar,Nausea,
1587041054,04/16/2020 08:44:14 -04:00,3,43.6295,-70.2709,04106,"Tar, asphalt, oil",Throat irritation,
1587062399,04/16/2020 14:39:59 -04:00,3,43.6357,-70.285,04106,Petroleum smell,,
1587242280,04/18/2020 16:38:00 -04:00,4,43.6329,-70.2855,04106,Petroleum,,
1587384253,04/20/2020 08:04:13 -04:00,3,43.6342,-70.2847,04106,Petroleum,,
1587415721,04/20/2020 16:48:41 -04:00,5,43.6303,-70.2835,04106,,,
1587417656,04/20/2020 17:20:56 -04:00,5,43.6328,-70.281,04106,Oil,,
1587421570,04/20/2020 18:26:10 -04:00,3,43.6335,-70.2868,04106,Petroleum,,
1587432322,04/20/2020 21:25:22 -04:00,4,43.625,-70.3054,04106,Oil,,Did not stay outside long as the smell was awful. It was the same smell that we experienced previously when the oil tanks we're emitting gases.
1587432436,04/20/2020 21:27:16 -04:00,4,43.6235,-70.3034,04106,Oil. ,,
1587432530,04/20/2020 21:28:50 -04:00,4,43.6252,-70.3027,04106,Oil. ,,
1587432637,04/20/2020 21:30:37 -04:00,4,43.6242,-70.3028,04106,Oil,,
1587444742,04/21/2020 00:52:22 -04:00,3,43.6384,-70.2333,04106,Some sort of gas,,
1587572317,04/22/2020 12:18:37 -04:00,4,43.6323,-70.2455,04106,Propane,Headache,
1587572399,04/22/2020 12:19:59 -04:00,3,43.6329,-70.2471,04106,Burnt tar,"Headache, sore throat",
1587741692,04/24/2020 11:21:32 -04:00,4,43.636,-70.2877,04106,Petroleum,,
1587756042,04/24/2020 15:20:42 -04:00,5,43.632,-70.2852,04106,Oil,,
1587761452,04/24/2020 16:50:52 -04:00,5,43.6336,-70.2769,04106,,,
1587761499,04/24/2020 16:51:39 -04:00,5,43.6342,-70.2754,04106,,,
1587854982,04/25/2020 18:49:42 -04:00,4,43.6326,-70.2821,04106,10:00 a.m. very strong oil smell,Irritating to nose and mouth,
1587910283,04/26/2020 10:11:23 -04:00,5,43.6314,-70.285,04106,,,
1587910709,04/26/2020 10:18:29 -04:00,5,43.629,-70.2833,04106,,,
1587918481,04/26/2020 12:28:01 -04:00,4,43.6324,-70.2848,04106,Tar like smell,Headache,
1587931002,04/26/2020 15:56:42 -04:00,3,43.6336,-70.2858,04106,Petroleum,,
1587931461,04/26/2020 16:04:21 -04:00,4,43.6311,-70.2915,04106,,,
1587943905,04/26/2020 19:31:45 -04:00,3,43.6258,-70.302,04106,Oil vapors,Headache ,
1588071848,04/28/2020 07:04:08 -04:00,3,43.6306,-70.2734,04106,,,
1588074838,04/28/2020 07:53:58 -04:00,4,43.6308,-70.2739,04106,"Tar, asphalt",,
1588074989,04/28/2020 07:56:29 -04:00,5,43.6319,-70.2732,04106,"Tar and asphalt, oil tank odor",Throat irritation,
1588077778,04/28/2020 08:42:58 -04:00,3,43.6199,-70.2682,04106,Oil Asphalt,Throat irritated ,
1588098252,04/28/2020 14:24:12 -04:00,3,43.6201,-70.2682,04106,"Exhaust, Oil, Asphalt ",,
1588114052,04/28/2020 18:47:32 -04:00,5,43.633,-70.2719,04106,"Gas, asphalt",,Really bad right now. Can’t be ignored 
1588117683,04/28/2020 19:48:03 -04:00,5,43.6331,-70.2712,04106,Oil tanks,,
1588118762,04/28/2020 20:06:02 -04:00,4,43.6307,-70.259,04106,"Sulfur and rotten eggs, very low wind at the moment",,
1588126988,04/28/2020 22:23:08 -04:00,3,43.6325,-70.2431,04106,Tar smell,,
1588128649,04/28/2020 22:50:49 -04:00,5,43.634,-70.2458,04106,Burnt tar,"Headache, tight throat, nausea ",
1588128737,04/28/2020 22:52:17 -04:00,4,43.6336,-70.2457,04106,Propane,Headache,
1588134377,04/29/2020 00:26:17 -04:00,5,43.6346,-70.2435,04106,Burnt tar,Nausea,
1588152489,04/29/2020 05:28:09 -04:00,3,43.6321,-70.2727,04106,Oil tank,,
1588169796,04/29/2020 10:16:36 -04:00,4,43.63,-70.2841,04106,Petroleum; the usual around here ,Headache,
1588172828,04/29/2020 11:07:08 -04:00,2,43.6321,-70.2845,04106,Oil based smell,Nasal irritation,
1588178267,04/29/2020 12:37:47 -04:00,3,43.6173,-70.2749,04106,Oil/petroleum fumes ,,
1588187335,04/29/2020 15:08:55 -04:00,3,43.6246,-70.2889,04106,,,
1588370352,05/01/2020 17:59:12 -04:00,3,43.6289,-70.2721,04106,"Industrial - asphalt, but potentially something else like petroleum ",bothered nose; stinging ,
1588371641,05/01/2020 18:20:41 -04:00,3,43.629,-70.2842,04106,,,
1588373543,05/01/2020 18:52:23 -04:00,5,43.6318,-70.2827,04106,,,
1588375101,05/01/2020 19:18:21 -04:00,5,43.6313,-70.2832,04106,Oil,,
1588386002,05/01/2020 22:20:02 -04:00,3,43.6457,-70.2431,04106,A oil smell that you would smell if you changed your oil in your car. ,Nausea ,
1588410578,05/02/2020 05:09:38 -04:00,3,43.6319,-70.2711,04106,Petroleum,,
1588413281,05/02/2020 05:54:41 -04:00,5,43.6297,-70.2716,04106,Oil,Eye and throat irritation,The worst it's been in days
1588413329,05/02/2020 05:55:29 -04:00,2,43.6217,-70.2694,04106,tar,,
1588414768,05/02/2020 06:19:28 -04:00,3,43.6248,-70.2672,04106,Oil,,
1588419217,05/02/2020 07:33:37 -04:00,4,43.623,-70.2728,04106,Oil,"Throat irritation, headache",
1588420061,05/02/2020 07:47:41 -04:00,4,43.6266,-70.2768,04106,"Oil, asphalt",,
1588420321,05/02/2020 07:52:01 -04:00,5,43.6283,-70.2744,04106,Oil,Something is happening today. The oil emission odor has been ongoing all morning and as bad as it has been in weeks. ,
1588422994,05/02/2020 08:36:34 -04:00,5,43.632,-70.2719,04106,,,
1588423367,05/02/2020 08:42:47 -04:00,3,43.6355,-70.2872,04106,Petroleum,,
1588427874,05/02/2020 09:57:54 -04:00,4,43.6317,-70.2713,04106,Gasoline,Headache,
1588434345,05/02/2020 11:45:45 -04:00,4,43.6299,-70.2719,04106,,,
1588442272,05/02/2020 13:57:52 -04:00,5,43.6307,-70.2744,04106,Gas,"Headache, burning noise feeling ",
1588450050,05/02/2020 16:07:30 -04:00,4,43.6295,-70.2724,04106,Oil,,
1588474879,05/02/2020 23:01:19 -04:00,2,43.6203,-70.2675,04106,Tar smell,Nose irritated ,
1588535559,05/03/2020 15:52:39 -04:00,1,43.6306,-70.2424,04106,,,
1588597512,05/04/2020 09:05:12 -04:00,3,43.6324,-70.2697,04106,"Oil, asphalt",,
1588602992,05/04/2020 10:36:32 -04:00,3,43.629,-70.2708,04106,"Industrial, asphalt",Nose irritation,
1588609489,05/04/2020 12:24:49 -04:00,3,43.6299,-70.2707,04106,Gas,Mild headache,
1588610382,05/04/2020 12:39:42 -04:00,3,43.6313,-70.2843,04106,Oil smell,Nasal irritation ,
1588623330,05/04/2020 16:15:30 -04:00,4,43.6254,-70.2759,04106,Petroleum smell,,
1588623728,05/04/2020 16:22:08 -04:00,3,43.6197,-70.2687,04106,Industrial Tar,Headache,
1588624632,05/04/2020 16:37:12 -04:00,4,43.6284,-70.2804,04106,Industrial petroleum tank fumes ,Throat irritation ,
1588629491,05/04/2020 17:58:11 -04:00,4,43.6305,-70.2731,04106,Oil,Throat irritation,
1588631547,05/04/2020 18:32:27 -04:00,4,43.6332,-70.2709,04106,"Oil, asphalt",Nausea ,
1588679038,05/05/2020 07:43:58 -04:00,3,43.6297,-70.2724,04106,Oil,,
1588679746,05/05/2020 07:55:46 -04:00,3,43.6313,-70.2709,04106,Gasoline,"Throat irritation, headache",
1588681595,05/05/2020 08:26:35 -04:00,4,43.6308,-70.2733,04106,,,
1588681779,05/05/2020 08:29:39 -04:00,4,43.6309,-70.2731,04106,Gas,,
1588682167,05/05/2020 08:36:07 -04:00,4,43.63,-70.2728,04106,,,
1588687049,05/05/2020 09:57:29 -04:00,5,43.6355,-70.2851,04106,Petroleum,,
1588698141,05/05/2020 13:02:21 -04:00,3,43.6353,-70.2878,04106,Petroleum,,
1588698868,05/05/2020 13:14:28 -04:00,3,43.6308,-70.2862,04106,Petroleum type odor,,"Within the week while working outside in my yard there have been strong petroleum type odors on three occasions.  They were strong enough for me to stop work, go online to find a reporting method and download this application."
1588702452,05/05/2020 14:14:12 -04:00,3,43.6347,-70.2693,04106,"Oil, asphalt",Nausea,
1588708092,05/05/2020 15:48:12 -04:00,3,43.631,-70.2685,04106,"Industrial, petroleum ",,
1588851809,05/07/2020 07:43:29 -04:00,4,43.6326,-70.2735,04106,Gasoline,Throat and nose irritation,
1588859317,05/07/2020 09:48:37 -04:00,4,43.6237,-70.2776,04106,Petroleum ,,
1588860822,05/07/2020 10:13:42 -04:00,4,43.6258,-70.2782,04106,Tanks,,
1588868894,05/07/2020 12:28:14 -04:00,3,43.6355,-70.2863,04106,Petroleum,,
1588937989,05/08/2020 07:39:49 -04:00,3,43.633,-70.2695,04106,Oil/tar,,
1588962204,05/08/2020 14:23:24 -04:00,4,43.6517,-70.2686,04102,Gas or oil,,
1588963015,05/08/2020 14:36:55 -04:00,3,43.6327,-70.2709,04106,Oil tanks,,
1588964652,05/08/2020 15:04:12 -04:00,3,43.6354,-70.2674,04106,Gas,,
1588966950,05/08/2020 15:42:30 -04:00,5,43.6284,-70.2918,04106,Oil ,,
1588968752,05/08/2020 16:12:32 -04:00,4,43.6476,-70.2703,04102,Oil or gas,"Sore throat, choking feeling",This was about 24 hours ago
1588971933,05/08/2020 17:05:33 -04:00,4,43.6363,-70.2687,04106,Industrial petroleum tank fumes ,Sore throat and headache ,
1588972492,05/08/2020 17:14:52 -04:00,3,43.6412,-70.29,04106,,,
1589024090,05/09/2020 07:34:50 -04:00,4,43.6312,-70.2718,04106,Oil,,
1589026423,05/09/2020 08:13:43 -04:00,5,43.63,-70.2696,04106,Industrial - asphalt,"Headache, nose irritation ",
1589051090,05/09/2020 15:04:50 -04:00,3,43.6316,-70.256,04106,Oil. We have smelled it for the last 3 days. ,,
1589051220,05/09/2020 15:07:00 -04:00,3,43.6313,-70.2539,04106,Oil. We’ve smelled it the last 3 days. ,,
1589063897,05/09/2020 18:38:17 -04:00,4,43.634,-70.2457,04106,Burnt tar,"Sore throat, nausea ",
1589071159,05/09/2020 20:39:19 -04:00,3,43.6441,-70.233,04106,Tanks gulf terminal ,,
1589112249,05/10/2020 08:04:09 -04:00,4,43.6259,-70.2884,04106,Oil ,,
1589114986,05/10/2020 08:49:46 -04:00,3,43.631,-70.2431,04106,Burning rubber,Headache ,
1589131163,05/10/2020 13:19:23 -04:00,3,43.633,-70.2666,04106,Gas,,
1589132045,05/10/2020 13:34:05 -04:00,5,43.6348,-70.2691,04106,"Industrial, gas or oil smell",Nausea dizziness ,
1589132226,05/10/2020 13:37:06 -04:00,5,43.6349,-70.2714,04106,Industrial petroleum tank fumes ,"sore throat, eye irritation, headache ",
1589142782,05/10/2020 16:33:02 -04:00,4,43.6282,-70.2526,04106,Burning trash,,
1589145019,05/10/2020 17:10:19 -04:00,3,43.6331,-70.2551,04106,Oil smell ALL DAY. VERY ANNOYING. ,Headache. ,
1589151279,05/10/2020 18:54:39 -04:00,3,43.6257,-70.2938,04106,Diesel fumes,,
1589205864,05/11/2020 10:04:24 -04:00,4,43.6334,-70.275,04106,,,
1589229549,05/11/2020 16:39:09 -04:00,1,43.6434,-70.2433,04106,,,
1589293694,05/12/2020 10:28:14 -04:00,4,43.6298,-70.2701,04106,"Industrial, asphalt or pretroluim",,
1589297101,05/12/2020 11:25:01 -04:00,5,43.6361,-70.2686,04106,Petroleum tank fumes ,"Sore throat, headache, nausea ",
1589299159,05/12/2020 11:59:19 -04:00,3,43.6319,-70.2691,04106,Oil tanks,,
1589309593,05/12/2020 14:53:13 -04:00,3,43.6341,-70.2874,04106,Petroleum/industrial,,
1589312015,05/12/2020 15:33:35 -04:00,4,43.6299,-70.2766,04106,Rotten eggs/tar,,
1589314328,05/12/2020 16:12:08 -04:00,4,43.6327,-70.2685,04106,Industrial asphalt,Nausea ,
1589316794,05/12/2020 16:53:14 -04:00,3,43.6328,-70.2745,04106,Gas ,,
1589344294,05/13/2020 00:31:34 -04:00,4,43.6325,-70.2461,04106,Burnt tar ,"Sore throat, nausea ",
1589383440,05/13/2020 11:24:00 -04:00,3,43.6289,-70.2718,04106,Oil offgas,Headache,
1589389347,05/13/2020 13:02:27 -04:00,3,43.6313,-70.2744,04106,Gas ,,
1589392874,05/13/2020 14:01:14 -04:00,3,43.6346,-70.2596,04106,Gas,,
